Country,Opportunity_Organization_Name,End_Date,End_Month,Number_of_KG,Price_per_KG_(converted)_Currency,Price_per_KG_(converted),Total_Sales_(converted)_Currency,Total_Sales_(converted),Component_Metrics:_ID
Gambia,FBCFCS - FONI,12/4/2022,(04) APR 2022,1479.5,USD,1.01,USD,1501.62,a1Rt0000005TAGT
Gambia,FBCFCS - FONI,13/04/2022,(04) APR 2022,766,USD,1.13,USD,867.16,a1Rt0000005TAGU
Gambia,FBCFCS - FONI,14/04/2022,(04) APR 2022,938.6,USD,1.03,USD,970.95,a1Rt0000005TAGV
Gambia,FBCFCS - FONI,16/04/2022,(04) APR 2022,1787.7,USD,1.07,USD,1919.11,a1Rt0000005TAGW
Gambia,FBCFCS - FONI,29/04/2022,(04) APR 2022,732.5,USD,1.25,USD,915.02,a1Rt0000005TAox
Gambia,FBCFCS - FONI,23/04/2022,(04) APR 2022,965.5,USD,1.21,USD,1168.39,a1Rt0000005TB5W
Gambia,FBCFCS - FONI,17/04/2022,(04) APR 2022,1317.9,USD,1.11,USD,1466.22,a1Rt0000005TB5b
Gambia,FBCFCS - FONI,24/04/2022,(04) APR 2022,610.1,USD,1.25,USD,762.12,a1Rt0000005TB5g
Gambia,FBCFCS - FONI,27/04/2022,(04) APR 2022,656.5,USD,1.27,USD,832.89,a1Rt0000005TB5h
Gambia,FBCFCS - FONI,16/04/2022,(04) APR 2022,864.4,USD,1.07,USD,927.94,a1Rt0000005TB5k
Gambia,FBCFCS - FONI,28/04/2022,(04) APR 2022,692.4,USD,1.29,USD,891.96,a1Rt0000005TB5l
Gambia,FBCFCS - FONI,22/04/2022,(04) APR 2022,726.2,USD,1.17,USD,850.45,a1Rt0000005TB5m
Gambia,FBCFCS - FONI,26/04/2022,(04) APR 2022,929.7,USD,1.27,USD,1179.5,a1Rt0000005TB5n
Gambia,FBCFCS - FONI,21/04/2022,(04) APR 2022,962.5,USD,1.17,USD,1127.18,a1Rt0000005TB5o
Gambia,FBCFCS - FONI,26/04/2022,(04) APR 2022,1332,USD,1.17,USD,1559.9,a1Rt0000005TB5p
Gambia,FBCFCS - FONI,30/04/2022,(04) APR 2022,1319.8,USD,1.33,USD,1751.7,a1Rt0000005TB5v
Gambia,FBCFCS - FONI,30/04/2022,(04) APR 2022,897.5,USD,1.33,USD,1191.2,a1Rt0000005TB5w
Gambia,FBCFCS - FONI,28/04/2022,(04) APR 2022,1329.2,USD,1.29,USD,1712.29,a1Rt0000005TB60
Gambia,FBCFCS - FONI,1/5/2022,(05) MAY 2022,584.8,USD,1.33,USD,776.17,a1Rt0000005TBFH
Gambia,FBCFCS - FONI,2/5/2022,(05) MAY 2022,636,USD,1.35,USD,856.54,a1Rt0000005TBFI
Gambia,FBCFCS - FONI,5/5/2022,(05) MAY 2022,1117.5,USD,1.39,USD,1548.63,a1Rt0000005TC32
Gambia,FBCFCS - FONI,6/5/2022,(05) MAY 2022,516.8,USD,1.39,USD,716.18,a1Rt0000005TC8g
Gambia,FBCFCS - FONI,8/5/2022,(05) MAY 2022,1504.5,USD,1.39,USD,2084.94,a1Rt0000005TCPI
Guinea Bissau,BALANTA CUNDA,14/04/2022,(04) APR 2022,3600,USD,0.68,USD,2430.02,a1Rt0000005TCSC
Guinea Bissau,BALANTA CUNDA,16/04/2022,(04) APR 2022,6250,USD,0.68,USD,4218.78,a1Rt0000005TCSH
Guinea Bissau,BALANTA CUNDA,18/04/2022,(04) APR 2022,2935,USD,0.68,USD,1981.14,a1Rt0000005TCSM
Guinea Bissau,BALANTA CUNDA,22/04/2022,(04) APR 2022,3838,USD,0.68,USD,2590.67,a1Rt0000005TCSR
Guinea Bissau,BALANTA CUNDA,2/5/2022,(05) MAY 2022,4377,USD,0.68,USD,2954.49,a1Rt0000005TCSW
Gambia,KWCFCS - KIANG,21/04/2022,(04) APR 2022,3553.8,USD,1.17,USD,4161.85,a1Rt0000005TCbi
Gambia,FBCFCS - FONI,9/5/2022,(05) MAY 2022,353,USD,1.37,USD,482.3,a1Rt0000005TClO
Gambia,FBCFCS - FONI,9/5/2022,(05) MAY 2022,926.2,USD,1.39,USD,1283.53,a1Rt0000005TClT
Guinea Bissau,LAMPADA DE CAMPO,11/5/2022,(05) MAY 2022,8.5,USD,0.72,USD,6.12,a1Rt0000005TClY
Gambia,FBCFCS - FONI,18/04/2022,(04) APR 2022,1674.1,USD,1.13,USD,1895.18,a1Rt0000005TCwg
Gambia,FBCFCS - FONI,1/5/2022,(05) MAY 2022,762,USD,1.33,USD,1011.36,a1Rt0000005TCwh
Gambia,FBCFCS - FONI,1/5/2022,(05) MAY 2022,637.3,USD,1.33,USD,845.85,a1Rt0000005TCwi
Gambia,FBCFCS - FONI,11/5/2022,(05) MAY 2022,589.4,USD,1.35,USD,793.78,a1Rt0000005TCwj
Gambia,FBCFCS - FONI,9/5/2022,(05) MAY 2022,389,USD,1.37,USD,531.48,a1Rt0000005TCwk
Gambia,FBCFCS - FONI,22/04/2022,(04) APR 2022,1022.6,USD,1.17,USD,1197.56,a1Rt0000005TCwl
Gambia,FBCFCS - FONI,24/04/2022,(04) APR 2022,795,USD,1.25,USD,993.09,a1Rt0000005TCwm
Gambia,FBCFCS - FONI,1/5/2022,(05) MAY 2022,1334.6,USD,1.33,USD,1771.34,a1Rt0000005TCwn
Gambia,FBCFCS - FONI,26/05/2022,(05) MAY 2022,1045.7,USD,1.27,USD,1326.67,a1Rt0000005TCwo
Gambia,FBCFCS - FONI,5/5/2022,(05) MAY 2022,668.1,USD,1.35,USD,899.77,a1Rt0000005TCwp
Guinea Bissau,BUWONDENA,30/04/2022,(04) APR 2022,3503,USD,0.68,USD,2364.54,a1Rt0000005TCzB
Guinea Bissau,BUWONDENA,2/5/2022,(05) MAY 2022,5475,USD,0.68,USD,3695.65,a1Rt0000005TCzG
Guinea Bissau,BUWONDENA,5/5/2022,(05) MAY 2022,4881.5,USD,0.68,USD,3295.03,a1Rt0000005TCzL
Guinea Bissau,BUWONDENA,7/5/2022,(05) MAY 2022,10687,USD,0.68,USD,7213.77,a1Rt0000005TCzQ
Guinea Bissau,BUWONDENA,9/5/2022,(05) MAY 2022,19414,USD,0.68,USD,13104.53,a1Rt0000005TCzV
Guinea Bissau,BUWONDENA,11/5/2022,(05) MAY 2022,3031,USD,0.68,USD,2045.94,a1Rt0000005TCza
Guinea Bissau,BALANTA CUNDA,5/5/2022,(05) MAY 2022,6495,USD,0.68,USD,4384.15,a1Rt0000005TCzf
Guinea Bissau,BALANTA CUNDA,8/5/2022,(05) MAY 2022,6200,USD,0.68,USD,4185.03,a1Rt0000005TCzk
Guinea Bissau,BALANTA CUNDA,10/5/2022,(05) MAY 2022,5365,USD,0.68,USD,3621.4,a1Rt0000005TCzp
Guinea Bissau,BALANTA CUNDA,11/5/2022,(05) MAY 2022,5500,USD,0.68,USD,3712.52,a1Rt0000005TCzu
Gambia,FBCFCS - FONI,12/5/2022,(05) MAY 2022,917.2,USD,1.33,USD,1217.35,a1Rt0000005TD6C
Gambia,FBCFCS - FONI,13/05/2022,(05) MAY 2022,1309.9,USD,1.33,USD,1738.56,a1Rt0000005TD6D
Gambia,FBCFCS - FONI,14/05/2022,(05) MAY 2022,776.8,USD,1.31,USD,1015.84,a1Rt0000005TD75
Gambia,FBCFCS - FONI,14/05/2022,(05) MAY 2022,1233.3,USD,1.31,USD,1612.82,a1Rt0000005TD76
Gambia,KWCFCS - KIANG,23/04/2022,(04) APR 2022,3349.6,USD,1.17,USD,3922.71,a1Rt0000005TDBq
Gambia,KWCFCS - KIANG,24/04/2022,(04) APR 2022,908.8,USD,1.17,USD,1064.29,a1Rt0000005TDC0
Gambia,KWCFCS - KIANG,25/04/2022,(04) APR 2022,2180.3,USD,1.17,USD,2553.35,a1Rt0000005TDC1
Gambia,KWCFCS - KIANG,26/04/2022,(04) APR 2022,3716.8,USD,1.17,USD,4352.74,a1Rt0000005TDC2
Gambia,KWCFCS - KIANG,27/04/2022,(04) APR 2022,1408,USD,1.17,USD,1648.91,a1Rt0000005TDC5
Gambia,KWCFCS - KIANG,28/04/2022,(04) APR 2022,429.8,USD,1.17,USD,503.34,a1Rt0000005TDC6
Gambia,NCFPCS - NATAL,4/4/2022,(04) APR 2022,166,USD,1.17,USD,194.4,a1Rt0000005TDQq
Gambia,NCFPCS - NATAL,5/4/2022,(04) APR 2022,175,USD,1.17,USD,204.94,a1Rt0000005TDQr
Gambia,NCFPCS - NATAL,24/04/2022,(04) APR 2022,248,USD,1.17,USD,290.43,a1Rt0000005TDQs
Gambia,NCFPCS - NATAL,27/04/2022,(04) APR 2022,206,USD,1.17,USD,241.25,a1Rt0000005TDQt
Gambia,NCFPCS - NATAL,27/04/2022,(04) APR 2022,351,USD,1.17,USD,411.06,a1Rt0000005TDQu
Gambia,NCFPCS - NATAL,21/04/2022,(04) APR 2022,166,USD,1.17,USD,194.4,a1Rt0000005TDQv
Gambia,NCFPCS - NATAL,21/04/2022,(04) APR 2022,175,USD,1.17,USD,204.94,a1Rt0000005TDQw
Gambia,NCFPCS - NATAL,22/04/2022,(04) APR 2022,248,USD,1.17,USD,290.43,a1Rt0000005TDQx
Gambia,NCFPCS - NATAL,22/04/2022,(04) APR 2022,206,USD,1.17,USD,241.25,a1Rt0000005TDQy
Gambia,NCFPCS - NATAL,22/04/2022,(04) APR 2022,351,USD,1.17,USD,411.06,a1Rt0000005TDQz
Gambia,NCFPCS - NATAL,23/04/2022,(04) APR 2022,169,USD,1.17,USD,197.92,a1Rt0000005TDR0
Gambia,NCFPCS - NATAL,23/04/2022,(04) APR 2022,123,USD,1.27,USD,156.05,a1Rt0000005TDR1
Gambia,NCFPCS - NATAL,24/04/2022,(04) APR 2022,70,USD,1.27,USD,88.81,a1Rt0000005TDR2
Gambia,NCFPCS - NATAL,24/04/2022,(04) APR 2022,526,USD,1.27,USD,667.33,a1Rt0000005TDR3
Gambia,NCFPCS - NATAL,25/04/2022,(04) APR 2022,217,USD,1.27,USD,275.31,a1Rt0000005TDR4
Gambia,NCFPCS - NATAL,6/5/2022,(05) MAY 2022,67,USD,1.27,USD,85,a1Rt0000005TDR5
Gambia,NCFPCS - NATAL,3/5/2022,(05) MAY 2022,116,USD,1.27,USD,147.17,a1Rt0000005TDR6
Gambia,NCFPCS - NATAL,27/04/2022,(04) APR 2022,130,USD,1.27,USD,164.93,a1Rt0000005TDR7
Gambia,NCFPCS - NATAL,29/04/2022,(04) APR 2022,170,USD,1.27,USD,215.68,a1Rt0000005TDR8
Gambia,NCFPCS - NATAL,1/5/2022,(05) MAY 2022,111,USD,1.27,USD,140.82,a1Rt0000005TDR9
Gambia,NCFPCS - NATAL,2/5/2022,(05) MAY 2022,81,USD,1.27,USD,102.76,a1Rt0000005TDRA
Gambia,NCFPCS - NATAL,1/5/2022,(05) MAY 2022,32,USD,1.27,USD,40.6,a1Rt0000005TDRB
Gambia,NCFPCS - NATAL,3/5/2022,(05) MAY 2022,568,USD,1.27,USD,720.62,a1Rt0000005TDRC
Guinea Bissau,AGRO-BIGENE COOABI,13/04/2022,(04) APR 2022,95000,USD,0.68,USD,64125.41,a1Rt0000005TDXk
Guinea Bissau,AGRO-BIGENE COOABI,13/04/2022,(04) APR 2022,71000,USD,0.68,USD,47925.3,a1Rt0000005TDXp
Guinea Bissau,AGRO-BIGENE COOABI,13/04/2022,(04) APR 2022,445000,USD,0.68,USD,300376.9,a1Rt0000005TDXu
Gambia,KWCFCS - KIANG,7/5/2022,(05) MAY 2022,1271,USD,1.17,USD,1488.47,a1Rt0000005TDmn
Gambia,KWCFCS - KIANG,8/5/2022,(05) MAY 2022,1643.2,USD,1.23,USD,2020.57,a1Rt0000005TDms
Gambia,KWCFCS - KIANG,12/5/2022,(05) MAY 2022,884.4,USD,1.23,USD,1087.51,a1Rt0000005TDmx
Gambia,KWCFCS - KIANG,13/05/2022,(05) MAY 2022,1535.05,USD,1.23,USD,1887.58,a1Rt0000005TDmy
Gambia,FBCFCS - FONI,13/05/2022,(05) MAY 2022,730.4,USD,1.33,USD,969.42,a1Rt0000005TDqL
Gambia,FBCFCS - FONI,15/05/2022,(05) MAY 2022,1268.32,USD,1.31,USD,1658.62,a1Rt0000005TDqM
Gambia,FBCFCS - FONI,14/05/2022,(05) MAY 2022,624,USD,1.31,USD,816.02,a1Rt0000005TDs2
Gambia,FBCFCS - FONI,16/05/2022,(05) MAY 2022,1032.3,USD,1.31,USD,1349.97,a1Rt0000005TDs3
Gambia,FBCFCS - FONI,18/05/2022,(05) MAY 2022,680.1,USD,1.27,USD,862.84,a1Rt0000005TDs4
Guinea Bissau,BUWONDENA,14/05/2022,(05) MAY 2022,11856,USD,0.86,USD,10136.94,a1Rt0000005TDvu
Guinea Bissau,BUWONDENA,15/05/2022,(05) MAY 2022,10401,USD,0.86,USD,8892.91,a1Rt0000005TDvz
Guinea Bissau,BUWONDENA,17/05/2022,(05) MAY 2022,13758,USD,0.86,USD,11763.16,a1Rt0000005TDw4
Gambia,FBCFCS - FONI,19/05/2022,(05) MAY 2022,1439.3,USD,1.27,USD,1826.02,a1Rt0000005TE0f
Gambia,FBCFCS - FONI,14/05/2022,(05) MAY 2022,1233.3,USD,1.31,USD,1612.82,a1Rt0000005TE0p
Gambia,FBCFCS - FONI,13/05/2022,(05) MAY 2022,1309.9,USD,1.33,USD,1738.56,a1Rt0000005TE0u
Gambia,FBCFCS - FONI,15/05/2022,(05) MAY 2022,576,USD,1.31,USD,753.25,a1Rt0000005TE0z
Gambia,FBCFCS - FONI,12/5/2022,(05) MAY 2022,586,USD,1.33,USD,777.77,a1Rt0000005TE14
Gambia,FBCFCS - FONI,17/05/2022,(05) MAY 2022,561,USD,1.21,USD,678.89,a1Rt0000005TE1E
Gambia,FBCFCS - FONI,17/05/2022,(05) MAY 2022,450,USD,1.27,USD,570.91,a1Rt0000005TE1J
Gambia,FBCFCS - FONI,20/05/2022,(05) MAY 2022,685.4,USD,1.27,USD,869.56,a1Rt0000005TE1T
Guinea Bissau,BALANTA CUNDA,14/05/2022,(05) MAY 2022,11147.5,USD,0.9,USD,10032.81,a1Rt0000005TE2q
Guinea Bissau,BALANTA CUNDA,17/05/2022,(05) MAY 2022,5853,USD,0.9,USD,5267.73,a1Rt0000005TE2v
Guinea Bissau,BUWONDENA,20/05/2022,(05) MAY 2022,9292,USD,0.86,USD,7944.71,a1Rt0000005TE4m
Gambia,KWCFCS - KIANG,22/04/2022,(04) APR 2022,1012,USD,1.27,USD,1283.91,a1Rt0000005TECW
Gambia,KWCFCS - KIANG,23/04/2022,(04) APR 2022,1944,USD,1.27,USD,2466.33,a1Rt0000005TECb
Gambia,KWCFCS - KIANG,24/04/2022,(04) APR 2022,617,USD,1.27,USD,782.78,a1Rt0000005TECg
Gambia,KWCFCS - KIANG,26/04/2022,(04) APR 2022,2279,USD,1.21,USD,2757.9,a1Rt0000005TECl
Gambia,KWCFCS - KIANG,27/04/2022,(04) APR 2022,509,USD,1.27,USD,645.76,a1Rt0000005TECq
Gambia,KWCFCS - KIANG,7/5/2022,(05) MAY 2022,1389.5,USD,1.27,USD,1762.84,a1Rt0000005TECv
Gambia,KWCFCS - KIANG,8/5/2022,(05) MAY 2022,179,USD,1.27,USD,227.1,a1Rt0000005TED0
Gambia,KWCFCS - KIANG,8/5/2022,(05) MAY 2022,1453,USD,1.27,USD,1843.41,a1Rt0000005TED1
Guinea Bissau,BUWONDENA,2/5/2022,(05) MAY 2022,8243,USD,0.86,USD,7047.81,a1Rt0000005TEON
Guinea Bissau,BUWONDENA,6/5/2022,(05) MAY 2022,15725,USD,0.86,USD,13444.96,a1Rt0000005TEOS
Guinea Bissau,BUWONDENA,11/5/2022,(05) MAY 2022,23118,USD,0.86,USD,19766.02,a1Rt0000005TEOX
Guinea Bissau,BUWONDENA,16/05/2022,(05) MAY 2022,21625,USD,0.86,USD,18489.49,a1Rt0000005TEOc
Guinea Bissau,BUWONDENA,18/05/2022,(05) MAY 2022,20600,USD,0.86,USD,17613.11,a1Rt0000005TEOh
Guinea Bissau,BUWONDENA,20/05/2022,(05) MAY 2022,25800,USD,0.86,USD,22059.14,a1Rt0000005TEOm
Guinea Bissau,BUWONDENA,21/05/2022,(05) MAY 2022,12875,USD,0.86,USD,11008.19,a1Rt0000005TEOr
Guinea Bissau,AGRO-BIGENE COOABI,13/04/2022,(04) APR 2022,554000,USD,0.68,USD,373952.37,a1Rt0000005TEhe
Guinea Bissau,CONGAI,11/5/2022,(05) MAY 2022,9865,USD,0.68,USD,6658.92,a1Rt0000005TEjV
Guinea Bissau,CONGAI,11/5/2022,(05) MAY 2022,10678,USD,0.68,USD,7207.7,a1Rt0000005TEjW
Guinea Bissau,CONGAI,6/5/2022,(05) MAY 2022,6800,USD,0.68,USD,4590.03,a1Rt0000005TEja
Guinea Bissau,CONGAI,7/5/2022,(05) MAY 2022,9090,USD,0.68,USD,6135.79,a1Rt0000005TEjf
Guinea Bissau,CONGAI,9/5/2022,(05) MAY 2022,3643,USD,0.68,USD,2459.04,a1Rt0000005TEjk
Guinea Bissau,CONGAI,9/5/2022,(05) MAY 2022,7075,USD,0.64,USD,4546.42,a1Rt0000005TEjl
Guinea Bissau,CONGAI,16/05/2022,(05) MAY 2022,5991,USD,0.68,USD,4043.95,a1Rt0000005TEjp
Guinea Bissau,CONGAI,16/05/2022,(05) MAY 2022,12683,USD,0.68,USD,8561.08,a1Rt0000005TEjq
Guinea Bissau,CONGAI,14/05/2022,(05) MAY 2022,10960,USD,0.68,USD,7398.05,a1Rt0000005TEju
Guinea Bissau,CONGAI,14/05/2022,(05) MAY 2022,8070,USD,0.68,USD,5447.28,a1Rt0000005TEjv
Guinea Bissau,CONGAI,20/05/2022,(05) MAY 2022,3965,USD,0.68,USD,2676.39,a1Rt0000005TEjz
Guinea Bissau,CONGAI,20/05/2022,(05) MAY 2022,4568,USD,0.68,USD,3083.42,a1Rt0000005TEk0
Guinea Bissau,CONGAI,22/05/2022,(05) MAY 2022,10980,USD,0.72,USD,7905.65,a1Rt0000005TEk4
Guinea Bissau,CONGAI,22/05/2022,(05) MAY 2022,10900,USD,0.72,USD,7848.05,a1Rt0000005TEk5
Guinea Bissau,N'DELUGAN,20/05/2022,(05) MAY 2022,17470,USD,0.81,USD,14150.79,a1Rt0000005TEkh
Guinea Bissau,N'DELUGAN,22/04/2022,(04) APR 2022,12135,USD,0.68,USD,8191.18,a1Rt0000005TEkm
Guinea Bissau,N'DELUGAN,29/04/2022,(04) APR 2022,17325,USD,0.68,USD,11694.45,a1Rt0000005TEkr
Guinea Bissau,N'DELUGAN,14/05/2022,(05) MAY 2022,11360,USD,0.81,USD,9201.66,a1Rt0000005TEkw
Guinea Bissau,N'DELUGAN,13/05/2022,(05) MAY 2022,13135,USD,0.81,USD,10639.42,a1Rt0000005TEkx
Guinea Bissau,N'DELUGAN,22/05/2022,(05) MAY 2022,28475,USD,0.9,USD,25627.66,a1Rt0000005TEl1
Guinea Bissau,N'DELUGAN,6/5/2022,(05) MAY 2022,31235,USD,0.81,USD,25300.51,a1Rt0000005TEl6
Guinea Bissau,N'DELUGAN,20/05/2022,(05) MAY 2022,16325,USD,0.9,USD,14692.59,a1Rt0000005TElB
Guinea Bissau,N'DELUGAN,6/5/2022,(05) MAY 2022,21375,USD,0.81,USD,17313.86,a1Rt0000005TElG
Guinea Bissau,N'DELUGAN,29/04/2022,(04) APR 2022,16425,USD,0.68,USD,11086.95,a1Rt0000005TElL
Guinea Bissau,N'DELUGAN,22/04/2022,(04) APR 2022,8750,USD,0.68,USD,5906.29,a1Rt0000005TElQ
Guinea Bissau,N'DELUGAN,13/05/2022,(05) MAY 2022,23475,USD,0.81,USD,19014.87,a1Rt0000005TElV
Guinea Bissau,N'DELUGAN,6/5/2022,(05) MAY 2022,72125,USD,0.81,USD,58421.62,a1Rt0000005TEla
Guinea Bissau,N'DELUGAN,27/04/2022,(04) APR 2022,32875,USD,0.68,USD,22190.77,a1Rt0000005TElf
Guinea Bissau,N'DELUGAN,22/05/2022,(05) MAY 2022,16325,USD,0.9,USD,14692.59,a1Rt0000005TElk
Guinea Bissau,N'DELUGAN,18/05/2022,(05) MAY 2022,13235,USD,0.81,USD,10720.42,a1Rt0000005TElp
Guinea Bissau,N'DELUGAN,14/05/2022,(05) MAY 2022,28345,USD,0.81,USD,22959.6,a1Rt0000005TElu
Guinea Bissau,N'DELUGAN,7/5/2022,(05) MAY 2022,35125,USD,0.81,USD,28451.43,a1Rt0000005TElz
Guinea Bissau,N'DELUGAN,30/04/2022,(04) APR 2022,22425,USD,0.68,USD,15136.97,a1Rt0000005TEm4
Guinea Bissau,N'DELUGAN,23/04/2022,(04) APR 2022,17675,USD,0.68,USD,11930.7,a1Rt0000005TEm9
Guinea Bissau,N'DELUGAN,18/04/2022,(04) APR 2022,8725,USD,0.68,USD,5889.41,a1Rt0000005TEmE
Guinea Bissau,N'DELUGAN,28/04/2022,(04) APR 2022,17625,USD,0.68,USD,11896.95,a1Rt0000005TEmF
Guinea Bissau,N'DELUGAN,22/05/2022,(05) MAY 2022,32650,USD,0.9,USD,29385.19,a1Rt0000005TEmJ
Guinea Bissau,N'DELUGAN,16/05/2022,(05) MAY 2022,7125,USD,0.81,USD,5771.29,a1Rt0000005TEmO
Guinea Bissau,N'DELUGAN,7/5/2022,(05) MAY 2022,16750,USD,0.81,USD,13567.59,a1Rt0000005TEmT
Guinea Bissau,N'DELUGAN,3/5/2022,(05) MAY 2022,23450,USD,0.68,USD,15828.85,a1Rt0000005TEmY
Guinea Bissau,N'DELUGAN,27/04/2022,(04) APR 2022,12235,USD,0.68,USD,8258.68,a1Rt0000005TEmd
Guinea Bissau,N'DELUGAN,23/04/2022,(04) APR 2022,20000,USD,0.68,USD,13500.09,a1Rt0000005TEmi
Guinea Bissau,N'DELUGAN,23/05/2022,(05) MAY 2022,72835,USD,0.81,USD,58996.72,a1Rt0000005TEmn
Guinea Bissau,N'DELUGAN,18/05/2022,(05) MAY 2022,46325,USD,0.81,USD,37523.49,a1Rt0000005TEms
Guinea Bissau,N'DELUGAN,11/5/2022,(05) MAY 2022,32425,USD,0.81,USD,26264.42,a1Rt0000005TEmx
Guinea Bissau,N'DELUGAN,4/5/2022,(05) MAY 2022,21315,USD,0.68,USD,14387.72,a1Rt0000005TEn2
Guinea Bissau,N'DELUGAN,27/04/2022,(04) APR 2022,19125,USD,0.68,USD,12909.46,a1Rt0000005TEn7
Guinea Bissau,N'DELUGAN,20/04/2022,(04) APR 2022,12135,USD,0.68,USD,8191.18,a1Rt0000005TEnC
Guinea Bissau,N'DELUGAN,22/05/2022,(05) MAY 2022,72145,USD,0.9,USD,64930.91,a1Rt0000005TEnH
Guinea Bissau,N'DELUGAN,17/05/2022,(05) MAY 2022,62325,USD,0.81,USD,50483.57,a1Rt0000005TEnM
Guinea Bissau,N'DELUGAN,10/5/2022,(05) MAY 2022,12485,USD,0.81,USD,10112.91,a1Rt0000005TEnR
Guinea Bissau,N'DELUGAN,3/5/2022,(05) MAY 2022,26375,USD,0.81,USD,21363.89,a1Rt0000005TEnW
Guinea Bissau,N'DELUGAN,21/04/2022,(04) APR 2022,9775,USD,0.63,USD,6158.29,a1Rt0000005TEnb
Gambia,FBCFCS - FONI,23/05/2022,(05) MAY 2022,611.5,USD,1.21,USD,740,a1Rt0000005TEyV
